filepath,label
COFFEE/COFFEE0086.png,COFFEE
CEREAL/CEREAL0056.png,CEREAL
TOMATO_SAUCE/TOMATO_SAUCE0090.png,TOMATO_SAUCE
CANDY/CANDY0113.png,CANDY
OIL/OIL0058.png,OIL
OIL/OIL0141.png,OIL
CANDY/CANDY0319.png,CANDY
PASTA/PASTA0034.png,PASTA
NUTS/NUTS0039.png,NUTS
CEREAL/CEREAL0235.png,CEREAL
FLOUR/FLOUR0016.png,FLOUR
NUTS/NUTS0135.png,NUTS
CHIPS/CHIPS0134.png,CHIPS
JUICE/JUICE0170.png,JUICE
VINEGAR/VINEGAR0070.png,VINEGAR
SPICES/SPICES0027.png,SPICES
BEANS/BEANS0101.png,BEANS
FLOUR/FLOUR0099.png,FLOUR
SUGAR/SUGAR0046.png,SUGAR
COFFEE/COFFEE0085.png,COFFEE
COFFEE/COFFEE0250.png,COFFEE
FLOUR/FLOUR0099.png,FLOUR
CANDY/CANDY0287.png,CANDY
PASTA/PASTA0080.png,PASTA
CHOCOLATE/CHOCOLATE0102.png,CHOCOLATE
JAM/JAM0038.png,JAM
CHIPS/CHIPS0093.png,CHIPS
CHOCOLATE/CHOCOLATE0214.png,CHOCOLATE
HONEY/HONEY0177.png,HONEY
SPICES/SPICES0075.png,SPICES
CANDY/CANDY0272.png,CANDY
MILK/MILK0015.png,MILK
CORN/CORN0095.png,CORN
TEA/TEA0240.png,TEA
CANDY/CANDY0279.png,CANDY
HONEY/HONEY0108.png,HONEY
TEA/TEA0135.png,TEA
PASTA/PASTA0134.png,PASTA
PASTA/PASTA0119.png,PASTA
CORN/CORN0075.png,CORN
WATER/WATER0126.png,WATER
JAM/JAM0235.png,JAM
CEREAL/CEREAL0117.png,CEREAL
NUTS/NUTS0139.png,NUTS
TOMATO_SAUCE/TOMATO_SAUCE0086.png,TOMATO_SAUCE
CORN/CORN0016.png,CORN
JUICE/JUICE0186.png,JUICE
NUTS/NUTS0033.png,NUTS
FISH/FISH0062.png,FISH
CEREAL/CEREAL0113.png,CEREAL
SODA/SODA0033.png,SODA
CORN/CORN0094.png,CORN
WATER/WATER0146.png,WATER
OIL/OIL0072.png,OIL
WATER/WATER0069.png,WATER
TEA/TEA0021.png,TEA
CANDY/CANDY0013.png,CANDY
JUICE/JUICE0270.png,JUICE
FISH/FISH0065.png,FISH
CEREAL/CEREAL0228.png,CEREAL
SPICES/SPICES0032.png,SPICES
NUTS/NUTS0091.png,NUTS
COFFEE/COFFEE0288.png,COFFEE
FLOUR/FLOUR0087.png,FLOUR
BEANS/BEANS0132.png,BEANS
SPICES/SPICES0144.png,SPICES
SODA/SODA0088.png,SODA
FISH/FISH0028.png,FISH
RICE/RICE0028.png,RICE
CANDY/CANDY0008.png,CANDY
PASTA/PASTA0131.png,PASTA
TEA/TEA0164.png,TEA
SUGAR/SUGAR0048.png,SUGAR
CAKE/CAKE0044.png,CAKE
FISH/FISH0027.png,FISH
TEA/TEA0203.png,TEA
TOMATO_SAUCE/TOMATO_SAUCE0096.png,TOMATO_SAUCE
CHOCOLATE/CHOCOLATE0204.png,CHOCOLATE
RICE/RICE0012.png,RICE
SUGAR/SUGAR0108.png,SUGAR
MILK/MILK0037.png,MILK
WATER/WATER0096.png,WATER
PASTA/PASTA0158.png,PASTA
TOMATO_SAUCE/TOMATO_SAUCE0135.png,TOMATO_SAUCE
CORN/CORN0090.png,CORN
CHOCOLATE/CHOCOLATE0271.png,CHOCOLATE
CEREAL/CEREAL0073.png,CEREAL
CORN/CORN0000.png,CORN
TOMATO_SAUCE/TOMATO_SAUCE0131.png,TOMATO_SAUCE
OIL/OIL0049.png,OIL
BEANS/BEANS0122.png,BEANS
CANDY/CANDY0274.png,CANDY
CANDY/CANDY0237.png,CANDY
VINEGAR/VINEGAR0071.png,VINEGAR
FISH/FISH0085.png,FISH
FLOUR/FLOUR0015.png,FLOUR
JUICE/JUICE0137.png,JUICE
HONEY/HONEY0116.png,HONEY
FLOUR/FLOUR0099.png,FLOUR
JUICE/JUICE0087.png,JUICE
CANDY/CANDY0183.png,CANDY
SUGAR/SUGAR0039.png,SUGAR
TEA/TEA0171.png,TEA
SPICES/SPICES0018.png,SPICES
VINEGAR/VINEGAR0050.png,VINEGAR
JAM/JAM0170.png,JAM
CHIPS/CHIPS0056.png,CHIPS
BEANS/BEANS0037.png,BEANS
COFFEE/COFFEE0035.png,COFFEE
FLOUR/FLOUR0025.png,FLOUR
CANDY/CANDY0009.png,CANDY
JUICE/JUICE0011.png,JUICE
WATER/WATER0081.png,WATER
CORN/CORN0053.png,CORN
CAKE/CAKE0042.png,CAKE
CHIPS/CHIPS0079.png,CHIPS
COFFEE/COFFEE0287.png,COFFEE
CAKE/CAKE0100.png,CAKE
SUGAR/SUGAR0052.png,SUGAR
TEA/TEA0189.png,TEA
FISH/FISH0082.png,FISH
CAKE/CAKE0103.png,CAKE
FISH/FISH0010.png,FISH
CEREAL/CEREAL0222.png,CEREAL
FLOUR/FLOUR0063.png,FLOUR
CHIPS/CHIPS0105.png,CHIPS
JUICE/JUICE0082.png,JUICE
COFFEE/COFFEE0097.png,COFFEE
TEA/TEA0120.png,TEA
TEA/TEA0187.png,TEA
CHOCOLATE/CHOCOLATE0005.png,CHOCOLATE
SPICES/SPICES0130.png,SPICES
NUTS/NUTS0089.png,NUTS
FLOUR/FLOUR0105.png,FLOUR
JUICE/JUICE0130.png,JUICE
COFFEE/COFFEE0158.png,COFFEE
VINEGAR/VINEGAR0040.png,VINEGAR
CORN/CORN0032.png,CORN
WATER/WATER0068.png,WATER
CHOCOLATE/CHOCOLATE0110.png,CHOCOLATE
FISH/FISH0072.png,FISH
CHOCOLATE/CHOCOLATE0108.png,CHOCOLATE
OIL/OIL0075.png,OIL
TOMATO_SAUCE/TOMATO_SAUCE0056.png,TOMATO_SAUCE
BEANS/BEANS0105.png,BEANS
OIL/OIL0106.png,OIL
JUICE/JUICE0282.png,JUICE
CHIPS/CHIPS0037.png,CHIPS
FLOUR/FLOUR0101.png,FLOUR
CANDY/CANDY0371.png,CANDY
CEREAL/CEREAL0035.png,CEREAL
CHOCOLATE/CHOCOLATE0245.png,CHOCOLATE
SUGAR/SUGAR0042.png,SUGAR
RICE/RICE0148.png,RICE
JUICE/JUICE0024.png,JUICE
FISH/FISH0037.png,FISH
FISH/FISH0022.png,FISH
CANDY/CANDY0211.png,CANDY
TOMATO_SAUCE/TOMATO_SAUCE0122.png,TOMATO_SAUCE
BEANS/BEANS0002.png,BEANS
JAM/JAM0113.png,JAM
CEREAL/CEREAL0127.png,CEREAL
HONEY/HONEY0160.png,HONEY
COFFEE/COFFEE0187.png,COFFEE
CAKE/CAKE0012.png,CAKE
NUTS/NUTS0163.png,NUTS
BEANS/BEANS0082.png,BEANS
CANDY/CANDY0019.png,CANDY
CEREAL/CEREAL0145.png,CEREAL
HONEY/HONEY0026.png,HONEY
SPICES/SPICES0124.png,SPICES
SODA/SODA0126.png,SODA
FISH/FISH0099.png,FISH
CORN/CORN0059.png,CORN
WATER/WATER0066.png,WATER
CHOCOLATE/CHOCOLATE0265.png,CHOCOLATE
COFFEE/COFFEE0264.png,COFFEE
SODA/SODA0120.png,SODA
RICE/RICE0076.png,RICE
CORN/CORN0023.png,CORN
TEA/TEA0038.png,TEA
CANDY/CANDY0093.png,CANDY
CHOCOLATE/CHOCOLATE0192.png,CHOCOLATE
JUICE/JUICE0290.png,JUICE
NUTS/NUTS0018.png,NUTS
COFFEE/COFFEE0121.png,COFFEE
MILK/MILK0110.png,MILK
CORN/CORN0003.png,CORN
CANDY/CANDY0110.png,CANDY
CEREAL/CEREAL0036.png,CEREAL
CEREAL/CEREAL0246.png,CEREAL
NUTS/NUTS0040.png,NUTS
RICE/RICE0109.png,RICE
CHOCOLATE/CHOCOLATE0278.png,CHOCOLATE
VINEGAR/VINEGAR0080.png,VINEGAR
JUICE/JUICE0301.png,JUICE
RICE/RICE0095.png,RICE
CAKE/CAKE0151.png,CAKE
CANDY/CANDY0115.png,CANDY
CEREAL/CEREAL0018.png,CEREAL
FLOUR/FLOUR0022.png,FLOUR
JAM/JAM0029.png,JAM
TOMATO_SAUCE/TOMATO_SAUCE0016.png,TOMATO_SAUCE
SODA/SODA0134.png,SODA
FLOUR/FLOUR0103.png,FLOUR
CHOCOLATE/CHOCOLATE0254.png,CHOCOLATE
JAM/JAM0186.png,JAM
SUGAR/SUGAR0029.png,SUGAR
SPICES/SPICES0044.png,SPICES
FISH/FISH0041.png,FISH
CAKE/CAKE0046.png,CAKE
FISH/FISH0084.png,FISH
SPICES/SPICES0022.png,SPICES
TEA/TEA0173.png,TEA
CEREAL/CEREAL0103.png,CEREAL
CANDY/CANDY0276.png,CANDY
JUICE/JUICE0158.png,JUICE
CANDY/CANDY0273.png,CANDY
CANDY/CANDY0155.png,CANDY
FLOUR/FLOUR0015.png,FLOUR
OIL/OIL0132.png,OIL
HONEY/HONEY0031.png,HONEY
TOMATO_SAUCE/TOMATO_SAUCE0014.png,TOMATO_SAUCE
RICE/RICE0072.png,RICE
CANDY/CANDY0286.png,CANDY
JUICE/JUICE0162.png,JUICE
SPICES/SPICES0078.png,SPICES
SUGAR/SUGAR0021.png,SUGAR
HONEY/HONEY0097.png,HONEY
CANDY/CANDY0114.png,CANDY
FISH/FISH0102.png,FISH
VINEGAR/VINEGAR0031.png,VINEGAR
RICE/RICE0007.png,RICE
JUICE/JUICE0225.png,JUICE
CORN/CORN0050.png,CORN
CAKE/CAKE0038.png,CAKE
PASTA/PASTA0053.png,PASTA
VINEGAR/VINEGAR0095.png,VINEGAR
SUGAR/SUGAR0021.png,SUGAR
BEANS/BEANS0092.png,BEANS
CANDY/CANDY0195.png,CANDY
TEA/TEA0053.png,TEA
CEREAL/CEREAL0170.png,CEREAL
HONEY/HONEY0045.png,HONEY
CANDY/CANDY0090.png,CANDY
OIL/OIL0122.png,OIL
CHOCOLATE/CHOCOLATE0219.png,CHOCOLATE
MILK/MILK0091.png,MILK
CANDY/CANDY0116.png,CANDY
SPICES/SPICES0056.png,SPICES
PASTA/PASTA0037.png,PASTA
CHOCOLATE/CHOCOLATE0115.png,CHOCOLATE
WATER/WATER0164.png,WATER
CAKE/CAKE0022.png,CAKE
BEANS/BEANS0031.png,BEANS
FLOUR/FLOUR0066.png,FLOUR
FLOUR/FLOUR0101.png,FLOUR
PASTA/PASTA0000.png,PASTA
CEREAL/CEREAL0169.png,CEREAL
JUICE/JUICE0038.png,JUICE
SUGAR/SUGAR0040.png,SUGAR
FISH/FISH0051.png,FISH
CHIPS/CHIPS0169.png,CHIPS
VINEGAR/VINEGAR0132.png,VINEGAR
CANDY/CANDY0193.png,CANDY
JUICE/JUICE0214.png,JUICE
TEA/TEA0181.png,TEA
SPICES/SPICES0132.png,SPICES
JAM/JAM0030.png,JAM
CEREAL/CEREAL0072.png,CEREAL
JUICE/JUICE0296.png,JUICE
SUGAR/SUGAR0113.png,SUGAR
SODA/SODA0058.png,SODA
CHOCOLATE/CHOCOLATE0164.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0186.png,CHOCOLATE
COFFEE/COFFEE0007.png,COFFEE
NUTS/NUTS0125.png,NUTS
CEREAL/CEREAL0128.png,CEREAL
WATER/WATER0018.png,WATER
JAM/JAM0021.png,JAM
CEREAL/CEREAL0220.png,CEREAL
RICE/RICE0141.png,RICE
WATER/WATER0049.png,WATER
VINEGAR/VINEGAR0130.png,VINEGAR
FISH/FISH0026.png,FISH
CORN/CORN0033.png,CORN
SUGAR/SUGAR0008.png,SUGAR
CHIPS/CHIPS0075.png,CHIPS
JAM/JAM0197.png,JAM
SODA/SODA0064.png,SODA
TOMATO_SAUCE/TOMATO_SAUCE0130.png,TOMATO_SAUCE
BEANS/BEANS0015.png,BEANS
OIL/OIL0006.png,OIL
SUGAR/SUGAR0006.png,SUGAR
CEREAL/CEREAL0215.png,CEREAL
OIL/OIL0103.png,OIL
CHIPS/CHIPS0173.png,CHIPS
CHOCOLATE/CHOCOLATE0095.png,CHOCOLATE
SUGAR/SUGAR0030.png,SUGAR
CEREAL/CEREAL0205.png,CEREAL
BEANS/BEANS0109.png,BEANS
MILK/MILK0082.png,MILK
COFFEE/COFFEE0235.png,COFFEE
JAM/JAM0093.png,JAM
VINEGAR/VINEGAR0105.png,VINEGAR
WATER/WATER0113.png,WATER
OIL/OIL0140.png,OIL
SUGAR/SUGAR0110.png,SUGAR
SODA/SODA0061.png,SODA
CORN/CORN0038.png,CORN
OIL/OIL0074.png,OIL
SPICES/SPICES0010.png,SPICES
HONEY/HONEY0134.png,HONEY
HONEY/HONEY0144.png,HONEY
OIL/OIL0140.png,OIL
TOMATO_SAUCE/TOMATO_SAUCE0097.png,TOMATO_SAUCE
CHOCOLATE/CHOCOLATE0058.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0282.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0083.png,CHOCOLATE
VINEGAR/VINEGAR0100.png,VINEGAR
SUGAR/SUGAR0035.png,SUGAR
CANDY/CANDY0162.png,CANDY
TEA/TEA0030.png,TEA
TEA/TEA0233.png,TEA
CORN/CORN0054.png,CORN
WATER/WATER0005.png,WATER
CAKE/CAKE0037.png,CAKE
CHIPS/CHIPS0159.png,CHIPS
SUGAR/SUGAR0110.png,SUGAR
TEA/TEA0104.png,TEA
CANDY/CANDY0227.png,CANDY
CANDY/CANDY0073.png,CANDY
RICE/RICE0113.png,RICE
PASTA/PASTA0065.png,PASTA
CHOCOLATE/CHOCOLATE0089.png,CHOCOLATE
TEA/TEA0004.png,TEA
SPICES/SPICES0080.png,SPICES
TEA/TEA0160.png,TEA
JAM/JAM0069.png,JAM
CHOCOLATE/CHOCOLATE0208.png,CHOCOLATE
SUGAR/SUGAR0106.png,SUGAR
COFFEE/COFFEE0174.png,COFFEE
JAM/JAM0204.png,JAM
JUICE/JUICE0094.png,JUICE
SODA/SODA0051.png,SODA
CORN/CORN0053.png,CORN
CANDY/CANDY0190.png,CANDY
TEA/TEA0032.png,TEA
CHIPS/CHIPS0124.png,CHIPS
RICE/RICE0012.png,RICE
COFFEE/COFFEE0224.png,COFFEE
SUGAR/SUGAR0019.png,SUGAR
PASTA/PASTA0108.png,PASTA
CHOCOLATE/CHOCOLATE0146.png,CHOCOLATE
MILK/MILK0083.png,MILK
OIL/OIL0112.png,OIL
JAM/JAM0232.png,JAM
CEREAL/CEREAL0038.png,CEREAL
SUGAR/SUGAR0078.png,SUGAR
CORN/CORN0094.png,CORN
PASTA/PASTA0129.png,PASTA
CHOCOLATE/CHOCOLATE0213.png,CHOCOLATE
FISH/FISH0081.png,FISH
CANDY/CANDY0262.png,CANDY
VINEGAR/VINEGAR0130.png,VINEGAR
TEA/TEA0102.png,TEA
CANDY/CANDY0315.png,CANDY
SUGAR/SUGAR0064.png,SUGAR
CANDY/CANDY0140.png,CANDY
JUICE/JUICE0250.png,JUICE
HONEY/HONEY0153.png,HONEY
CEREAL/CEREAL0098.png,CEREAL
RICE/RICE0055.png,RICE
CEREAL/CEREAL0180.png,CEREAL
SODA/SODA0094.png,SODA
OIL/OIL0033.png,OIL
CEREAL/CEREAL0240.png,CEREAL
SUGAR/SUGAR0091.png,SUGAR
NUTS/NUTS0013.png,NUTS
JUICE/JUICE0108.png,JUICE
RICE/RICE0022.png,RICE
COFFEE/COFFEE0180.png,COFFEE
TEA/TEA0177.png,TEA
VINEGAR/VINEGAR0008.png,VINEGAR
SUGAR/SUGAR0036.png,SUGAR
CEREAL/CEREAL0187.png,CEREAL
BEANS/BEANS0126.png,BEANS
NUTS/NUTS0163.png,NUTS
HONEY/HONEY0104.png,HONEY
JAM/JAM0223.png,JAM
SPICES/SPICES0113.png,SPICES
FISH/FISH0109.png,FISH
CAKE/CAKE0023.png,CAKE
TOMATO_SAUCE/TOMATO_SAUCE0148.png,TOMATO_SAUCE
CANDY/CANDY0077.png,CANDY
COFFEE/COFFEE0102.png,COFFEE
CHOCOLATE/CHOCOLATE0241.png,CHOCOLATE
OIL/OIL0013.png,OIL
MILK/MILK0150.png,MILK
PASTA/PASTA0133.png,PASTA
COFFEE/COFFEE0208.png,COFFEE
TOMATO_SAUCE/TOMATO_SAUCE0088.png,TOMATO_SAUCE
NUTS/NUTS0109.png,NUTS
RICE/RICE0016.png,RICE
HONEY/HONEY0065.png,HONEY
MILK/MILK0032.png,MILK
CORN/CORN0075.png,CORN
BEANS/BEANS0080.png,BEANS
OIL/OIL0087.png,OIL
PASTA/PASTA0036.png,PASTA
CEREAL/CEREAL0054.png,CEREAL
SPICES/SPICES0076.png,SPICES
CHIPS/CHIPS0090.png,CHIPS
VINEGAR/VINEGAR0038.png,VINEGAR
SUGAR/SUGAR0035.png,SUGAR
HONEY/HONEY0124.png,HONEY
FISH/FISH0026.png,FISH
JUICE/JUICE0111.png,JUICE
SUGAR/SUGAR0102.png,SUGAR
CHOCOLATE/CHOCOLATE0154.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0165.png,CHOCOLATE
NUTS/NUTS0039.png,NUTS
JAM/JAM0192.png,JAM
HONEY/HONEY0184.png,HONEY
CHIPS/CHIPS0161.png,CHIPS
OIL/OIL0075.png,OIL
CORN/CORN0065.png,CORN
SUGAR/SUGAR0052.png,SUGAR
COFFEE/COFFEE0036.png,COFFEE
CHIPS/CHIPS0166.png,CHIPS
COFFEE/COFFEE0270.png,COFFEE
TOMATO_SAUCE/TOMATO_SAUCE0009.png,TOMATO_SAUCE
TOMATO_SAUCE/TOMATO_SAUCE0043.png,TOMATO_SAUCE
MILK/MILK0046.png,MILK
SPICES/SPICES0000.png,SPICES
SODA/SODA0002.png,SODA
FLOUR/FLOUR0076.png,FLOUR
BEANS/BEANS0032.png,BEANS
SODA/SODA0023.png,SODA
CEREAL/CEREAL0009.png,CEREAL
CAKE/CAKE0015.png,CAKE
CORN/CORN0028.png,CORN
VINEGAR/VINEGAR0004.png,VINEGAR
COFFEE/COFFEE0118.png,COFFEE
RICE/RICE0092.png,RICE
COFFEE/COFFEE0120.png,COFFEE
OIL/OIL0109.png,OIL
CEREAL/CEREAL0270.png,CEREAL
VINEGAR/VINEGAR0014.png,VINEGAR
HONEY/HONEY0173.png,HONEY
JUICE/JUICE0262.png,JUICE
TEA/TEA0043.png,TEA
MILK/MILK0078.png,MILK
WATER/WATER0035.png,WATER
RICE/RICE0087.png,RICE
TOMATO_SAUCE/TOMATO_SAUCE0122.png,TOMATO_SAUCE
FLOUR/FLOUR0058.png,FLOUR
CHOCOLATE/CHOCOLATE0280.png,CHOCOLATE
COFFEE/COFFEE0247.png,COFFEE
CANDY/CANDY0341.png,CANDY
WATER/WATER0056.png,WATER
CORN/CORN0032.png,CORN
CHOCOLATE/CHOCOLATE0179.png,CHOCOLATE
SODA/SODA0137.png,SODA
BEANS/BEANS0073.png,BEANS
BEANS/BEANS0115.png,BEANS
NUTS/NUTS0131.png,NUTS
COFFEE/COFFEE0257.png,COFFEE
COFFEE/COFFEE0240.png,COFFEE
MILK/MILK0054.png,MILK
TOMATO_SAUCE/TOMATO_SAUCE0073.png,TOMATO_SAUCE
WATER/WATER0130.png,WATER
CORN/CORN0074.png,CORN
CORN/CORN0001.png,CORN
TEA/TEA0227.png,TEA
SPICES/SPICES0092.png,SPICES
COFFEE/COFFEE0070.png,COFFEE
CORN/CORN0084.png,CORN
BEANS/BEANS0094.png,BEANS
OIL/OIL0112.png,OIL
OIL/OIL0109.png,OIL
WATER/WATER0024.png,WATER
NUTS/NUTS0080.png,NUTS
CHIPS/CHIPS0039.png,CHIPS
JUICE/JUICE0264.png,JUICE
CHOCOLATE/CHOCOLATE0264.png,CHOCOLATE
MILK/MILK0035.png,MILK
SUGAR/SUGAR0088.png,SUGAR
CHOCOLATE/CHOCOLATE0152.png,CHOCOLATE
COFFEE/COFFEE0047.png,COFFEE
VINEGAR/VINEGAR0116.png,VINEGAR
SPICES/SPICES0068.png,SPICES
TOMATO_SAUCE/TOMATO_SAUCE0098.png,TOMATO_SAUCE
CHOCOLATE/CHOCOLATE0297.png,CHOCOLATE
MILK/MILK0026.png,MILK
TEA/TEA0199.png,TEA
SPICES/SPICES0121.png,SPICES
WATER/WATER0041.png,WATER
CHOCOLATE/CHOCOLATE0019.png,CHOCOLATE
RICE/RICE0000.png,RICE
CHOCOLATE/CHOCOLATE0013.png,CHOCOLATE
JAM/JAM0199.png,JAM
FISH/FISH0035.png,FISH
FISH/FISH0066.png,FISH
RICE/RICE0102.png,RICE
CANDY/CANDY0243.png,CANDY
CHOCOLATE/CHOCOLATE0004.png,CHOCOLATE
FISH/FISH0098.png,FISH
MILK/MILK0040.png,MILK
JUICE/JUICE0276.png,JUICE
HONEY/HONEY0072.png,HONEY
CANDY/CANDY0229.png,CANDY
BEANS/BEANS0072.png,BEANS
PASTA/PASTA0039.png,PASTA
SODA/SODA0016.png,SODA
PASTA/PASTA0111.png,PASTA
CANDY/CANDY0212.png,CANDY
VINEGAR/VINEGAR0050.png,VINEGAR
OIL/OIL0021.png,OIL
JUICE/JUICE0141.png,JUICE
CEREAL/CEREAL0131.png,CEREAL
SUGAR/SUGAR0083.png,SUGAR
TEA/TEA0245.png,TEA
JAM/JAM0049.png,JAM
SPICES/SPICES0123.png,SPICES
JUICE/JUICE0106.png,JUICE
WATER/WATER0250.png,WATER
TOMATO_SAUCE/TOMATO_SAUCE0083.png,TOMATO_SAUCE
COFFEE/COFFEE0077.png,COFFEE
CANDY/CANDY0215.png,CANDY
MILK/MILK0103.png,MILK
CHOCOLATE/CHOCOLATE0056.png,CHOCOLATE
OIL/OIL0066.png,OIL
PASTA/PASTA0056.png,PASTA
SUGAR/SUGAR0107.png,SUGAR
NUTS/NUTS0045.png,NUTS
HONEY/HONEY0058.png,HONEY
CHIPS/CHIPS0055.png,CHIPS
MILK/MILK0025.png,MILK
CHIPS/CHIPS0132.png,CHIPS
MILK/MILK0139.png,MILK
TOMATO_SAUCE/TOMATO_SAUCE0150.png,TOMATO_SAUCE
CORN/CORN0012.png,CORN
CHOCOLATE/CHOCOLATE0199.png,CHOCOLATE
COFFEE/COFFEE0238.png,COFFEE
WATER/WATER0168.png,WATER
TEA/TEA0054.png,TEA
NUTS/NUTS0085.png,NUTS
BEANS/BEANS0047.png,BEANS
JUICE/JUICE0088.png,JUICE
CEREAL/CEREAL0028.png,CEREAL
SUGAR/SUGAR0108.png,SUGAR
CANDY/CANDY0012.png,CANDY
CHIPS/CHIPS0016.png,CHIPS
JAM/JAM0171.png,JAM
COFFEE/COFFEE0176.png,COFFEE
HONEY/HONEY0170.png,HONEY
FISH/FISH0004.png,FISH
CAKE/CAKE0110.png,CAKE
CORN/CORN0035.png,CORN
JUICE/JUICE0104.png,JUICE
RICE/RICE0006.png,RICE
OIL/OIL0018.png,OIL
CEREAL/CEREAL0090.png,CEREAL
MILK/MILK0019.png,MILK
VINEGAR/VINEGAR0074.png,VINEGAR
JUICE/JUICE0064.png,JUICE
TEA/TEA0221.png,TEA
COFFEE/COFFEE0093.png,COFFEE
CORN/CORN0090.png,CORN
RICE/RICE0005.png,RICE
WATER/WATER0105.png,WATER
CAKE/CAKE0057.png,CAKE
CHIPS/CHIPS0129.png,CHIPS
RICE/RICE0013.png,RICE
HONEY/HONEY0062.png,HONEY
SUGAR/SUGAR0004.png,SUGAR
NUTS/NUTS0081.png,NUTS
FLOUR/FLOUR0088.png,FLOUR
TEA/TEA0250.png,TEA
TOMATO_SAUCE/TOMATO_SAUCE0074.png,TOMATO_SAUCE
CORN/CORN0053.png,CORN
VINEGAR/VINEGAR0034.png,VINEGAR
SUGAR/SUGAR0092.png,SUGAR
COFFEE/COFFEE0152.png,COFFEE
CEREAL/CEREAL0115.png,CEREAL
CEREAL/CEREAL0153.png,CEREAL
TEA/TEA0012.png,TEA
FLOUR/FLOUR0007.png,FLOUR
PASTA/PASTA0012.png,PASTA
OIL/OIL0047.png,OIL
CHOCOLATE/CHOCOLATE0136.png,CHOCOLATE
COFFEE/COFFEE0254.png,COFFEE
SUGAR/SUGAR0044.png,SUGAR
CHOCOLATE/CHOCOLATE0167.png,CHOCOLATE
RICE/RICE0084.png,RICE
TEA/TEA0141.png,TEA
CHOCOLATE/CHOCOLATE0140.png,CHOCOLATE
CANDY/CANDY0305.png,CANDY
NUTS/NUTS0145.png,NUTS
CANDY/CANDY0295.png,CANDY
TOMATO_SAUCE/TOMATO_SAUCE0100.png,TOMATO_SAUCE
SUGAR/SUGAR0114.png,SUGAR
SPICES/SPICES0043.png,SPICES
FISH/FISH0072.png,FISH
HONEY/HONEY0069.png,HONEY
RICE/RICE0128.png,RICE
OIL/OIL0120.png,OIL
NUTS/NUTS0059.png,NUTS
CANDY/CANDY0340.png,CANDY
RICE/RICE0149.png,RICE
CANDY/CANDY0223.png,CANDY
CAKE/CAKE0047.png,CAKE
CAKE/CAKE0079.png,CAKE
WATER/WATER0117.png,WATER
FISH/FISH0008.png,FISH
TOMATO_SAUCE/TOMATO_SAUCE0112.png,TOMATO_SAUCE
TOMATO_SAUCE/TOMATO_SAUCE0022.png,TOMATO_SAUCE
FLOUR/FLOUR0072.png,FLOUR
FLOUR/FLOUR0021.png,FLOUR
JAM/JAM0001.png,JAM
CORN/CORN0014.png,CORN
CORN/CORN0059.png,CORN
SODA/SODA0086.png,SODA
CANDY/CANDY0043.png,CANDY
PASTA/PASTA0003.png,PASTA
CAKE/CAKE0048.png,CAKE
CHOCOLATE/CHOCOLATE0009.png,CHOCOLATE
MILK/MILK0051.png,MILK
TEA/TEA0085.png,TEA
SODA/SODA0084.png,SODA
SPICES/SPICES0118.png,SPICES
SPICES/SPICES0073.png,SPICES
CAKE/CAKE0144.png,CAKE
COFFEE/COFFEE0260.png,COFFEE
CHIPS/CHIPS0022.png,CHIPS
FISH/FISH0041.png,FISH
CORN/CORN0045.png,CORN
COFFEE/COFFEE0071.png,COFFEE
CANDY/CANDY0002.png,CANDY
CORN/CORN0055.png,CORN
JAM/JAM0210.png,JAM
COFFEE/COFFEE0107.png,COFFEE
HONEY/HONEY0130.png,HONEY
NUTS/NUTS0130.png,NUTS
HONEY/HONEY0061.png,HONEY
RICE/RICE0020.png,RICE
FLOUR/FLOUR0068.png,FLOUR
FISH/FISH0061.png,FISH
CANDY/CANDY0103.png,CANDY
FISH/FISH0089.png,FISH
CAKE/CAKE0115.png,CAKE
VINEGAR/VINEGAR0102.png,VINEGAR
CHIPS/CHIPS0012.png,CHIPS
WATER/WATER0202.png,WATER
SODA/SODA0023.png,SODA
CHOCOLATE/CHOCOLATE0107.png,CHOCOLATE
TEA/TEA0061.png,TEA
JAM/JAM0132.png,JAM
BEANS/BEANS0042.png,BEANS
COFFEE/COFFEE0214.png,COFFEE
FLOUR/FLOUR0004.png,FLOUR
JAM/JAM0060.png,JAM
SUGAR/SUGAR0055.png,SUGAR
SODA/SODA0019.png,SODA
RICE/RICE0014.png,RICE
JAM/JAM0070.png,JAM
BEANS/BEANS0041.png,BEANS
CEREAL/CEREAL0178.png,CEREAL
SPICES/SPICES0104.png,SPICES
CHOCOLATE/CHOCOLATE0238.png,CHOCOLATE
PASTA/PASTA0102.png,PASTA
FISH/FISH0004.png,FISH
JUICE/JUICE0200.png,JUICE
CORN/CORN0034.png,CORN
TEA/TEA0039.png,TEA
FISH/FISH0003.png,FISH
TEA/TEA0194.png,TEA
JAM/JAM0014.png,JAM
VINEGAR/VINEGAR0079.png,VINEGAR
CEREAL/CEREAL0106.png,CEREAL
FLOUR/FLOUR0043.png,FLOUR
COFFEE/COFFEE0154.png,COFFEE
PASTA/PASTA0068.png,PASTA
MILK/MILK0124.png,MILK
MILK/MILK0107.png,MILK
HONEY/HONEY0043.png,HONEY
TEA/TEA0124.png,TEA
